Time,SM_COSMOS,TA,NETRAD,G,LE,H,RH,TA_dl,NETRAD_dl,G_dl,LE_dl,H_dl,RH_dl,TA_day_mean,TA_day_max,TA_day_min,RH_day,RH_day_min,NETRAD_day,G_day,LE_day,H_day,SM1,P_mm,TS_day_MAX,NDVI,LE_FC
2013-03-25,0.539294117647,-0.798,139.205,-7.167,-1.015,28.515,0.9031,-0.254428571429,116.301571429,-7.14557142857,1.16228571429,26.2814285714,0.888212857143,-0.431291666667,0.755,-1.645,0.888245,0.86037,37.9775833333,-7.40933333333,-0.268708333333,2.67241666667,0.402552916667,0.00833333333333,2.945,0.3597125,-1.48248243582
2013-03-26,0.5645,1.237,449.426,-5.896,25.089,210.41,0.74135,2.18271428571,339.028,-5.84071428571,29.144,171.627714286,0.598895714286,0.794583333333,3.069,-0.901,0.711039166667,0.48282,95.9434166667,-6.38008333333,8.58708333333,45.9005833333,0.409094166667,0.00833333333333,2.398,0.35905,36.6443367806
2013-03-27,0.586,3.34,473.256,-7.705,31.434,177.496,0.58459,3.83942857143,343.513,-3.82814285714,30.2747142857,147.650571429,0.503092857143,1.812875,5.074,-1.321,0.618109583333,0.4254,78.2837916667,-5.202125,10.5295833333,40.7890416667,0.42196375,0.0,2.395,0.3583875,45.9116777217
2013-03-28,0.458857142857,4.174,555.959,-8.006,20.932,256.396,0.49612,6.16357142857,567.637285714,21.1961428571,59.1545714286,303.941285714,0.452895714286,4.29416666667,10.32,-0.721,0.522440833333,0.36995,147.793875,4.34741666667,20.1844583333,93.4714583333,0.424135416667,0.0,4.134,0.357725,30.5727313759
2013-03-29,0.450666666667,7.719,312.185,9.974,46.861,115.777,0.52564,8.97042857143,243.441142857,13.5224285714,29.5811428571,86.959,0.466761428571,7.30325,11.535,2.9,0.491904166667,0.40692,49.5655,3.59775,10.8322083333,27.9253333333,0.4156975,0.0,4.577,0.3570625,68.4439501723
2013-03-30,0.4605,10.462,524.444,13.118,81.716,505.069,0.45,12.1455714286,494.076142857,28.8288571429,42.4751428571,319.718571429,0.393151428571,10.0405833333,14.635,5.987,0.471296666667,0.32486,126.503375,10.3876666667,13.3682916667,92.4758333333,0.40873,0.0,6.106,0.3564,119.352250961
2013-03-31,0.454166666667,7.845,65.605,6.562,-8.811,42.198,0.9405,10.7362857143,301.958857143,20.078,32.8227142857,169.242142857,0.71047,10.2590416667,14.654,7.615,0.733100416667,0.44417,90.9147083333,10.9530416667,7.82041666667,63.3534583333,0.404834583333,0.0416666666667,6.863,0.3557375,-12.869116002
2013-04-01,0.545,3.417,476.402,1.95,36.123,344.71,0.52216,4.85628571429,561.005571429,17.0511428571,63.9552857143,395.787428571,0.415362857143,4.569625,9.227,1.492,0.520587916667,0.30464,149.705833333,2.03745833333,20.3245,134.948,0.404365,0.0,6.573,0.355075,52.760308403
2013-04-02,0.43119047619,1.702,578.627,-2.856,38.566,252.529,0.4212,3.78,595.472428571,15.7152857143,46.2671666667,386.445,0.35187,2.59895652174,7.129,-1.845,-3.78268291667,-99.99,156.9645,-1.72465217391,11.5039130435,134.193782609,0.40294125,0.0,5.737,0.3544125,56.3284902658
2013-04-03,0.453642857143,3.542,575.711,-0.726,30.336,328.85,0.32418,5.20942857143,591.764571429,16.7217142857,31.9291428571,320.571857143,0.305604285714,3.76641666667,8.174,-0.67,0.329172083333,0.23809,159.758958333,-0.708083333333,12.418375,101.825041667,0.400844166667,0.0,5.574,0.35375,44.3079676581
2013-04-04,0.429909090909,5.822,449.16,3.087,44.392,460.555,0.3266,9.70571428571,515.814857143,21.288,35.1375714286,366.382285714,0.272651428571,7.556625,15.015,0.759,0.319255,0.17747,135.362666667,4.41616666667,14.243125,117.874125,0.397211666667,0.0,6.315,0.3530875,64.83779339
2013-04-05,0.419625,10.999,557.506,8.881,32.58,306.138,0.43132,12.7234285714,576.035857143,27.7172857143,51.769,347.475142857,0.354261428571,10.9237083333,14.902,6.524,0.324786666667,0.22662,154.851375,8.11170833333,14.8985,111.676625,0.39551875,0.0,7.129,0.352425,47.585495329
2013-04-06,0.437153846154,11.732,319.946,11.286,26.591,166.321,0.36197,15.2578571429,420.385285714,26.9905714286,31.967,271.916285714,0.328272857143,13.3567916667,21.077,6.954,0.358482083333,0.26023,115.685333333,11.5167083333,15.9866666667,79.71275,0.39311,0.0,7.97,0.3517625,38.8381186708
2013-04-07,0.446833333333,18.16,546.054,20.185,38.88,213.556,0.48386,20.0787142857,511.060714286,36.0292857143,58.9068571429,261.983,0.393118571429,18.3499583333,22.439,15.132,0.44838625,0.3002,151.773458333,19.6211666667,28.649625,83.5381666667,0.390075416667,0.0166666666667,9.963,0.3511,56.7871104479
2013-04-08,0.46725,17.185,218.084,19.57,45.556,93.773,0.68242,19.0627142857,233.005,24.6527142857,43.6124285714,108.126428571,0.641187142857,17.1834583333,21.244,13.385,0.72339,0.56956,66.4901666667,15.541125,15.2074583333,20.045375,0.398134583333,0.179166666667,10.594,0.3683125,66.5379013263
2013-04-09,,21.514,566.717,26.616,97.922,342.449,0.64118,23.0828571429,519.662714286,39.87,68.1618571429,271.140714286,0.568234285714,21.0589166667,25.384,16.365,0.616793333333,0.45735,153.351291667,22.3044583333,18.4977916667,81.7091666667,0.39359,0.0,12.391,0.385525,143.022310424
2013-04-10,0.58,23.545,352.345,31.539,45.52,175.45,0.70417,24.2991428571,301.658571429,36.3972857143,49.8254285714,207.585714286,0.660085714286,22.2672916667,26.479,17.807,0.712913333333,0.54706,91.7484583333,23.1549166667,18.9612083333,45.1453333333,0.394565416667,0.179166666667,13.669,0.4027375,66.4853206684
2013-04-11,0.591458333333,17.949,138.394,17.059,14.144,8.125,0.85722,17.1364285714,107.934571429,16.9535714286,0.495571428571,-3.49485714286,0.905757142857,15.7343333333,21.052,9.649,0.93254,0.68485,31.75775,11.3964166667,-5.804375,-0.96719047619,0.429638333333,1.09166666667,13.302,0.41995,20.6583562288
2013-04-12,0.524352941176,5.342,266.494,-7.034,15.86,113.931,0.62519,5.70528571429,193.292,-7.26642857143,29.9815714286,101.321428571,0.617654285714,5.17145833333,7.47,2.562,0.70507125,0.56038,64.61525,-10.29925,9.79558333333,37.6415,0.431572083333,0.0125,12.405,0.4371625,23.1647009183
2013-04-13,0.440583333333,7.114,528.07,-1.089,51.044,249.315,0.57205,9.17985714286,568.880857143,15.2475714286,78.2381428571,359.869714286,0.500078571429,7.68504166667,11.827,3.869,0.586113333333,0.39863,178.43475,0.0005,26.0645833333,126.828416667,0.418001666667,0.0,9.865,,74.5535304965
2013-04-14,0.424615384615,14.899,453.904,12.374,36.728,95.883,0.43919,18.555,445.564428571,28.5884285714,64.6192857143,255.300857143,0.360604285714,14.7999583333,22.249,6.832,0.456475,0.26624,126.73075,9.38179166667,24.7704583333,74.0179583333,0.4094625,0.00416666666667,11.056,,53.6439555692
2013-04-15,,15.612,277.371,15.03,32.308,105.237,0.71341,17.0557142857,263.398285714,19.9394285714,38.984,165.165714286,0.679778571429,16.9980833333,21.719,14.147,0.644709166667,0.51871,72.1138333333,12.3075,12.3309166667,50.5108333333,0.403704166667,0.0,11.713,,47.1882192477
2013-04-16,0.524947368421,19.385,416.3,23.377,-39.702,57.794,0.79781,16.8472857143,314.338714286,25.6138571429,31.3712857143,150.538857143,0.813582857143,15.234875,19.385,10.32,0.8434025,0.70406,94.1872083333,11.864875,11.798,50.7813888889,0.405188333333,0.516666666667,12.718,,-57.9877021349
2013-04-17,0.622791666667,11.865,170.423,5.309,14.376,24.041,0.98099,17.3055714286,352.284142857,26.7672857143,30.101,87.6822857143,0.884918571429,15.1157916667,24.105,10.009,0.9235975,0.73921,109.436125,12.9979583333,4.08085,20.2902941176,0.437691666667,0.4375,13.218,,20.997209357
2013-04-18,0.638142857143,23.837,402.715,32.897,133.006,194.129,0.66314,24.5662857143,234.067428571,32.5098571429,64.1114285714,110.754714286,0.60481,20.7189166667,25.519,16.732,0.784894166667,0.54356,66.291125,18.8644583333,12.8471428571,25.76105,0.427664166667,0.820833333333,14.192,0.5404375,194.265082619
2013-04-19,0.4035,2.984,54.209,-21.809,19.962,19.418,0.70828,3.31714285714,89.4897142857,-18.6242857143,11.3497142857,44.7892857143,0.693882857143,4.19775,11.374,2.844,0.793971666667,0.63938,19.1860833333,-17.289375,-10.860173913,15.3762941176,0.46006125,0.858333333333,14.214,0.55765,29.1559747624
2013-04-20,0.469733333333,4.01,611.433,-4.726,102.435,387.404,0.56648,5.98971428571,572.640428571,12.4845714286,90.1877142857,378.396142857,0.483048571429,4.584125,8.817,1.124,0.618034583333,0.36406,167.069125,-6.96408333333,32.0332083333,125.12025,0.433427083333,0.00833333333333,9.898,0.5748625,149.613880111
2013-04-21,0.448529411765,7.402,614.393,-0.928,115.886,597.877,0.42385,9.72642857143,604.132571429,18.6841428571,74.9104285714,450.958285714,0.378397142857,7.000875,13.067,0.622,0.46617875,0.32543,170.039,-1.84866666667,28.3907916667,145.608916667,0.421675416667,0.0,10.119,0.592075,169.260058677
2013-04-22,0.4515,14.38,605.322,8.886,81.294,393.018,0.33696,17.096,610.617857143,31.6948571429,100.694857143,390.430857143,0.270598571429,13.4540833333,20.657,5.762,0.35819875,0.18882,172.17275,8.07033333333,40.0337083333,128.893708333,0.411527083333,0.0,11.097,0.6092875,118.735888805
2013-04-23,0.513538461538,17.195,266.092,16.354,-7.976,123.554,0.55678,16.2852857143,182.133,17.0685714286,-4.26442857143,59.2972857143,0.723182857143,15.4365833333,18.005,13.047,0.65224875,0.45465,47.0296666667,8.14179166667,-4.89408333333,-3.449125,0.40740875,0.120833333333,11.23,0.6265,-11.6495368553
2013-04-24,0.578791666667,3.369,117.467,-12.166,,,0.94025,4.44842857143,210.159285714,-6.02485714286,55.63125,88.3876666667,0.858408571429,6.45379166667,14.299,3.369,0.838483333333,0.53252,59.91525,-5.53829166667,16.5052777778,51.593,0.445881666667,1.04166666667,11.415,0.64144375,
2013-04-25,0.438538461538,9.254,642.847,2.097,135.087,304.504,0.5732,10.5724285714,569.051,17.525,95.7507142857,307.369714286,0.483408571429,7.63270833333,12.004,2.63,0.585520416667,0.32047,165.174083333,-2.62770833333,35.4595833333,115.204291667,0.42966,0.0,9.991,0.6563875,197.304536756
2013-04-26,0.382,12.792,603.15,5.832,90.025,339.018,0.39407,15.0591428571,497.358571429,21.9995714286,74.544,301.081428571,0.342255714286,11.9345,17.822,5.61,0.419085833333,0.28174,137.540625,4.035875,25.955625,92.1508333333,0.418939583333,0.0,10.475,0.67133125,131.488158901
2013-04-27,0.509529411765,15.112,382.913,13.697,61.453,313.862,0.42999,14.1942857143,223.114,13.7467142857,19.693,159.733142857,0.588924285714,12.70625,15.112,9.657,0.612320833333,0.41404,57.9243333333,4.39833333333,7.08745833333,42.396625,0.41298875,0.00833333333333,10.41,0.686275,89.7566434762
2013-04-28,0.577166666667,13.875,165.248,12.19,,,0.99852,14.5114285714,172.208142857,16.2012857143,39.98,25.726,0.924937142857,13.2879583333,15.272,12.117,0.962696666667,0.84595,59.3743333333,9.570125,6.2687,-2.19922222222,0.4189475,0.279166666667,11.28,0.70121875,
2013-04-29,,14.04,223.008,12.765,24.727,65.796,0.83282,16.4672857143,398.337285714,23.6194285714,88.4691428571,215.143285714,0.700795714286,15.40975,20.362,12.205,0.78644625,0.51326,126.626791667,13.2144166667,32.979375,66.8717083333,0.41747875,0.00416666666667,12.789,0.7161625,36.1156090547
2013-04-30,0.506466666667,20.877,603.903,19.537,129.578,219.873,0.55352,23.3925714286,620.519,42.9858571429,127.124428571,323.920142857,0.502522857143,19.6520416667,26.905,12.43,0.615296666667,0.42212,184.520458333,19.0916666667,46.067375,90.3545416667,0.4110875,0.0,14.554,0.73110625,189.258235536
2013-05-01,0.504708333333,24.29,607.779,20.706,119.066,240.588,0.45817,26.0124285714,633.677,41.7225714286,137.917857143,355.441333333,0.386792857143,23.061125,28.75,17.88,0.4700175,0.30983,181.807791667,19.937125,50.302,92.6376521739,0.404093333333,0.0,15.4,0.74605,173.904683451
2013-05-02,0.487833333333,21.399,562.424,16.735,104.631,210.327,0.51953,23.5037142857,538.131857143,32.6542857143,146.849714286,326.739,0.450572857143,21.6859166667,25.315,17.677,0.54107375,0.39306,174.2575,17.4780416667,59.752125,98.7042916667,0.398053333333,0.0,15.778,0.76099375,152.821300239
2013-05-03,,17.412,139.611,9.924,13.678,0.259,0.84926,20.064,307.793428571,19.92,104.406714286,113.041285714,0.703078571429,19.3024166667,23.287,15.877,0.689881666667,0.48837,93.0304166667,11.5890833333,35.1324583333,31.3509583333,0.395094166667,0.0208333333333,15.323,0.7759375,19.9777288248
2013-05-04,0.45085,16.312,152.502,6.318,70.804,63.329,0.5525,14.8021428571,191.477142857,5.595,63.9918571429,54.0735714286,0.70389,14.645125,16.882,12.024,0.7430125,0.51389,55.179625,2.32275,22.076375,8.64495833333,0.394539166667,0.1375,14.928,0.79088125,103.414469346
2013-05-05,0.508541666667,12.007,169.372,2.331,-5.661,,0.94097,11.5931428571,88.9188571429,0.308857142857,21.963,,0.961007142857,11.3973333333,12.189,10.652,0.965342083333,0.92237,32.6648333333,-1.92004166667,12.6955833333,5.42,0.418346666667,0.7875,13.577,0.805825,-8.26830844253
2013-05-06,0.582857142857,14.95,232.774,11.87,38.889,45.977,0.87797,16.1001428571,267.136,14.0091428571,58.3588571429,75.8101428571,0.801677142857,14.46975,17.719,11.01,0.850504166667,0.69137,96.98525,5.67104166667,20.2560416667,21.3734090909,0.434202083333,0.129166666667,13.298,0.82076875,56.8002556124
2013-05-07,0.542,19.21,768.221,16.586,221.379,309.335,0.66646,19.8017142857,449.856857143,23.3785714286,109.384857143,155.530285714,0.619655714286,17.7856666667,21.882,14.164,0.7088525,0.53644,152.429708333,11.437625,41.9195416667,52.3017916667,0.423127916667,0.0166666666667,14.398,0.8357125,323.340373556
2013-05-08,0.532916666667,21.785,490.896,16.082,169.91,204.435,0.57907,21.6378571429,378.039,21.9222857143,164.214285714,101.492857143,0.584404285714,19.454625,23.512,15.365,0.670734166667,0.48936,119.437708333,11.1859166667,67.5787916667,35.21375,0.4159575,0.0166666666667,14.773,0.85065625,248.166099182
2013-05-09,0.492666666667,23.309,617.31,17.682,122.797,139.933,0.48463,23.5104285714,416.425142857,28.5761428571,134.866571429,126.765428571,0.49136,18.9037083333,25.132,16.0,0.736830416667,0.40183,128.293541667,12.5210909091,44.8344347826,19.9120434783,0.41763625,1.24166666667,15.5,0.8656,179.354084405
2013-05-10,0.65175,17.974,121.424,12.457,21.143,12.657,0.89145,17.8487142857,139.415428571,12.0012857143,25.4957142857,15.8224285714,0.91084,16.8395416667,18.45,11.015,0.930999583333,0.87474,38.703375,9.045875,4.5805,-9.717875,0.438465416667,0.0291666666667,14.965,0.8666625,30.8809124537
2013-05-11,0.525458333333,8.132,183.14,-9.685,32.67,100.591,0.90304,11.226,379.140571429,1.19,68.4782857143,178.487571429,0.788402857143,10.6328333333,15.564,7.5,0.768422083333,0.35683,111.972125,-4.97495833333,40.9408333333,64.825,0.426425,0.0,14.559,0.867725,47.7169469736
2013-05-12,0.437428571429,8.845,646.563,-9.561,126.601,406.75,0.40236,10.1492857143,614.838857143,8.04057142857,112.166285714,373.317142857,0.384284285714,8.74920833333,12.217,4.375,0.4833875,0.33433,181.760625,-6.336,46.88875,117.906458333,0.419935833333,0.0,12.83,0.8687875,184.910107248
2013-05-13,0.426684210526,12.279,643.509,-1.742,86.937,310.011,0.34422,14.2927142857,648.265142857,16.9422857143,150.291714286,373.337285714,0.303357142857,11.801,17.334,5.924,0.412115,0.25286,196.318583333,-0.247375,61.122625,125.321125,0.412785833333,0.0,12.55,0.86985,126.977906919
2013-05-14,0.4339,19.257,634.118,10.397,27.587,127.639,0.47467,23.1265714286,636.856142857,33.4162857143,121.385428571,256.045714286,0.445485714286,18.9802916667,27.64,10.192,0.498955,0.408,201.708708333,13.4074166667,53.0380833333,61.4075833333,0.4042425,0.0,14.308,0.8709125,40.2928502039
2013-05-15,,25.662,623.683,22.971,162.134,213.908,0.47649,27.261,628.602571429,40.216,179.639714286,243.951,0.447158571429,24.5949583333,29.16,20.532,0.545593333333,0.40701,195.913958333,22.4561666667,77.5960833333,55.002375,0.396860833333,0.0,16.295,0.871975,236.808677093
2013-05-16,0.580764705882,21.204,120.017,14.931,34.732,-8.084,0.83597,21.0818571429,334.313285714,17.8061428571,80.6066666667,73.8151428571,0.75395,20.6675,22.844,18.202,0.779158333333,0.62256,119.906625,13.0417916667,42.8884782609,26.1134166667,0.39211625,0.0333333333333,16.201,0.8730375,50.7286502077
2013-05-17,0.561458333333,24.595,540.1,20.081,234.95,218.027,0.69635,23.9211428571,377.455857143,21.966,164.490857143,84.4842857143,0.67131,20.8706086957,24.912,17.835,-3.42767958333,-99.99,130.878166667,11.9046666667,56.0183913043,34.2066086957,0.391294583333,0.104166666667,16.446,0.8741,343.161820981
2013-05-18,0.527714285714,20.442,298.125,14.35,87.62,70.491,0.85204,21.9994285714,361.218,18.745,123.607285714,93.598,0.770965714286,20.6932083333,25.265,17.964,0.791441666667,0.64711,114.366416667,12.089173913,48.5712916667,30.4419130435,0.390107916667,0.0,16.576,0.8751625,127.975478844
2013-05-19,,24.212,649.529,19.663,325.272,347.151,0.70528,26.2351428571,598.358428571,32.87,262.929142857,206.238,0.620324285714,23.559375,29.065,18.369,0.751020833333,0.50479,197.732791667,17.6728333333,95.4305,61.0436666667,0.386935416667,0.0,17.717,0.876225,475.083770309
2013-05-20,0.625133333333,24.129,517.333,20.011,274.269,135.005,0.79654,25.7522857143,450.470285714,26.2578571429,211.411571429,113.054714286,0.704608571429,24.2499166667,27.759,20.722,0.80920125,0.59283,146.837125,17.7195833333,76.8854166667,26.7120833333,0.381372916667,0.0,18.154,0.8772875,400.59012334
2013-05-21,0.565208333333,22.144,618.823,14.433,208.532,146.66,0.76584,24.4807142857,608.790428571,27.6034285714,253.590285714,153.019285714,0.653177142857,21.820125,26.582,16.584,0.788347083333,0.54239,195.573208333,14.6213333333,89.7220833333,37.7825833333,0.388037083333,0.341666666667,18.552,0.87835,304.576381582
2013-05-22,0.575071428571,20.99,260.355,10.919,58.981,58.347,0.75398,20.4407142857,294.894142857,9.53528571429,91.089,65.3948571429,0.766788571429,19.8855,22.357,17.984,0.8092525,0.66873,102.101416667,6.81208333333,35.0350416667,12.833625,0.38721125,0.104166666667,17.979,0.8794125,86.1461049724
2013-05-23,0.5315,16.832,434.602,3.342,127.962,129.791,0.76625,16.1357142857,253.774857143,2.78271428571,64.7824285714,56.4104285714,0.821245714286,14.280625,17.079,9.132,0.88306625,0.74154,93.1947083333,-2.74841666667,13.6427083333,21.6967391304,0.38865875,0.0625,17.102,0.880475,186.897948229
2013-05-24,0.456,11.272,654.337,-6.15,111.311,304.294,0.71115,13.9928571429,659.063571429,5.22057142857,186.949142857,326.185857143,0.560705714286,11.9366666667,18.795,5.575,0.631707916667,0.36942,201.977541667,-5.998875,68.27625,105.659041667,0.387082916667,0.0,15.12,0.8815375,162.577933412
2013-05-25,0.5045,15.727,387.442,-0.139,169.815,135.339,0.56918,16.3722857143,324.449428571,3.57428571429,111.421,113.271428571,0.4794,13.263375,18.394,9.012,0.589868333333,0.36798,88.3646666667,-4.8325,44.6426666667,31.141826087,0.382941666667,0.0916666666667,14.354,0.8826,248.027344669
2013-05-26,0.521875,14.159,275.184,0.222,82.09,77.455,0.74353,16.2102857143,311.843428571,7.44,139.570571429,99.076,0.680878571429,14.1224583333,18.8,9.464,0.765457083333,0.6057,114.919291667,0.400666666667,49.3195,18.2740833333,0.383685416667,0.0625,14.027,0.8836625,119.898505573
2013-05-27,0.54775,20.627,433.672,13.552,135.08,58.799,0.68813,23.4024285714,429.069142857,20.5104285714,149.623142857,79.3325714286,0.638338571429,19.6373333333,26.414,13.645,0.764118333333,0.52291,157.527166667,11.1590833333,48.984625,3.64073913043,0.4026875,0.504166666667,15.662,0.884725,197.294312739
2013-05-28,,22.692,356.82,17.097,57.544,48.112,0.79774,24.5261428571,359.191428571,23.4938571429,185.497428571,62.6818571429,0.715415714286,22.3448333333,26.969,17.794,0.77769,0.59513,113.515208333,15.2659166667,66.9217083333,-9.60616666667,0.401649583333,0.0,16.887,0.8857875,84.047260381
2013-05-29,0.542,24.552,447.483,17.321,233.426,102.636,0.61098,26.2647142857,552.267714286,27.2761428571,252.416,140.083285714,0.543475714286,24.4587083333,28.61,21.145,0.602605416667,0.43356,181.236916667,16.913875,104.649083333,21.3249583333,0.3921725,0.0,17.906,0.88685,340.935906466
2013-05-30,0.625125,25.765,557.136,20.063,246.635,136.232,0.6589,26.8212857143,524.522,25.7261428571,258.663285714,120.169428571,0.629062857143,24.8110416667,27.747,21.422,0.693113333333,0.59828,176.552583333,16.4990833333,109.035125,14.3234166667,0.384474583333,0.025,18.498,0.8879125,360.228626166
2013-05-31,0.717333333333,19.397,273.536,6.34,123.929,,0.99196,20.8072857143,258.980571429,11.2722857143,132.952571429,30.499,0.941881428571,21.74275,24.627,17.334,0.875917083333,0.72381,77.2026666667,10.7252083333,66.7379090909,-11.7627777778,0.414084583333,1.34166666667,18.359,0.888975,181.007453979
2013-06-01,0.466,18.959,372.212,6.938,263.825,,0.94036,20.0791428571,337.730285714,9.97914285714,171.663428571,74.3114,0.878737142857,20.176625,22.908,17.317,0.89996,0.79654,108.40775,8.007125,65.27,19.2351111111,0.439344583333,0.395833333333,18.276,0.8900375,385.335890276
2013-06-02,0.598791666667,18.614,225.59,4.437,70.975,58.822,0.7653,18.8121428571,294.297714286,5.03228571429,103.196714286,83.472,0.774258571429,17.891,20.414,15.705,0.861192916667,0.71171,108.446583333,2.66075,41.0584583333,21.2,0.426165416667,0.0,17.867,0.8911,103.66422747
2013-06-03,0.5426,14.392,544.147,-4.761,176.649,229.632,0.69048,16.5472857143,511.271,2.88942857143,178.494714286,221.897142857,0.625002857143,15.109,19.634,10.339,0.691727083333,0.53734,173.568833333,-2.78170833333,70.7195416667,81.1888333333,0.41837625,0.0,16.896,0.8921625,258.008906212
2013-06-04,0.542181818182,18.282,638.812,4.421,164.209,215.491,0.54452,20.3467142857,604.989,13.9858571429,220.017714286,211.066714286,0.482971428571,17.7435833333,23.345,11.324,0.559585416667,0.40493,190.861916667,1.922875,86.8177916667,69.269,0.41383,0.0,16.275,0.893225,239.839367787
2013-06-05,0.570764705882,22.287,613.952,9.823,171.442,134.021,0.56099,24.2295714286,546.841714286,17.3808571429,232.496857143,154.910571429,0.51848,21.2857083333,26.739,14.579,0.528055416667,0.40115,174.028333333,7.35554166667,83.858375,44.1652916667,0.403657916667,0.0,16.89,0.8942875,250.403698287
2013-06-06,,18.172,417.808,3.929,70.496,112.249,0.80021,21.5544285714,460.913142857,13.5712857143,158.263285714,151.668,0.716647142857,21.031375,24.907,16.587,0.6868125,0.53818,137.65775,8.45858333333,55.5500833333,45.1240833333,0.39810625,0.0,17.228,0.89535,102.964612606
2013-06-07,0.554,20.355,565.397,7.692,305.571,174.337,0.71202,21.4371428571,453.209142857,11.815,193.384571429,136.853714286,0.658035714286,19.231375,23.24,16.242,0.777954166667,0.60471,134.042833333,5.76541666667,65.8834583333,39.668125,0.3938425,0.0,17.07,0.8964125,446.309005316
2013-06-08,0.5395,19.922,532.342,6.914,203.801,,0.82407,22.4537142857,466.743,12.975,220.107714286,136.906,0.714742857143,20.1565,25.677,14.6,0.737734583333,0.49837,139.312416667,6.09041666667,76.59375,34.8753043478,0.393172083333,0.0,17.13,0.897475,297.6664068
2013-06-09,0.5355,23.192,549.315,13.06,263.449,119.452,0.61862,24.1682857143,436.106857143,17.7654285714,221.932857143,85.3071428571,0.573095714286,21.2561666667,25.525,18.304,0.763618333333,0.48424,134.793416667,9.14491666667,70.94475,12.8265416667,0.387555833333,0.1,17.573,0.8985375,384.786714516
2013-06-10,0.55025,20.862,621.086,10.449,179.492,152.025,0.78778,21.5178571429,435.625285714,14.7271428571,153.530571429,99.0737142857,0.736584285714,20.1352083333,22.435,18.282,0.875770416667,0.66437,151.989416667,8.68929166667,58.1872916667,25.4467916667,0.389143333333,0.0333333333333,17.831,0.8996,262.161317606
2013-06-11,0.533041666667,23.959,617.623,13.321,244.306,211.75,0.65701,25.6534285714,618.106142857,22.8545714286,222.402142857,181.377857143,0.590787142857,22.6092083333,27.84,17.64,0.74744,0.52233,198.8185,11.68375,83.023375,41.0256666667,0.382019166667,0.0,18.518,0.89965,356.826949719
2013-06-12,0.5822,28.245,613.047,20.787,254.655,114.686,0.72787,28.9815714286,457.886428571,26.777,204.34,44.906,0.695792857143,27.0830416667,31.185,22.389,0.757322916667,0.57998,155.692666667,18.20375,93.2349166667,-2.9175,0.374909166667,0.0,19.859,0.8997,371.942428269
2013-06-13,0.5092,19.962,140.073,5.452,57.914,55.279,0.8383,22.0492857143,409.242,9.459,165.032857143,121.498428571,0.71662,23.5029583333,27.994,18.339,0.669470833333,0.43787,128.749708333,9.328125,85.3361666667,27.9336666667,0.36914625,0.0,19.845,0.89975,84.5876726975
2013-06-14,0.547416666667,20.96,633.28,5.264,219.41,241.256,0.73362,23.2041428571,611.467285714,12.848,217.934571429,181.189142857,0.635074285714,20.3568333333,27.034,13.754,0.669195833333,0.45812,198.573875,3.45608333333,83.50625,60.5399166667,0.36385875,0.0,18.641,0.8998,320.464503688
2013-06-15,0.518846153846,23.889,616.864,10.773,311.55,174.173,0.63748,25.1922857143,527.789571429,17.5974285714,223.771285714,111.571857143,0.573315714286,23.165875,27.299,18.452,0.628027083333,0.49631,172.824458333,8.32033333333,84.7143333333,26.5191666667,0.35934125,0.0,18.75,0.89985,455.041776236
2013-06-16,,20.302,250.017,6.061,64.009,12.013,0.91368,20.571,190.512571429,7.18071428571,51.056,-0.642428571429,0.932562857143,21.0112916667,23.432,19.25,0.877005833333,0.64187,67.1611666667,6.34620833333,29.97825,-1.99829166667,0.352696666667,0.0333333333333,18.667,0.8999,93.4898701816
2013-06-17,0.59888,25.759,411.021,14.738,81.667,66.349,0.87557,27.2872857143,531.459714286,21.097,279.268714286,125.384714286,0.711152857143,23.7949583333,30.105,19.342,0.824695,0.55842,172.764791667,11.003625,89.8192173913,33.648,0.349604166667,0.00416666666667,19.462,0.89995,119.280682843
2013-06-18,0.5528,23.724,631.235,9.756,288.194,120.502,0.71432,26.1235714286,522.260714286,17.2027142857,249.744571429,119.768142857,0.6507,21.883375,28.584,18.635,0.784882916667,0.57822,168.099833333,7.29775,88.1245833333,19.5413333333,0.353915,0.329166666667,19.343,0.9,420.9286139
2013-06-19,,21.645,624.744,6.519,222.919,182.4,0.69887,23.6977142857,602.237857143,13.9965714286,238.090714286,159.427,0.645437142857,21.6584583333,26.684,16.067,0.727271666667,0.53391,202.606041667,6.26083333333,95.3540833333,59.6415416667,0.35182875,0.0,19.023,0.90005,325.589657252
2013-06-20,0.512238095238,24.819,588.356,10.944,233.427,80.852,0.61373,26.1968571429,578.792571429,18.066,289.971285714,95.6748571429,0.550721428571,24.2985833333,29.715,19.925,0.583104166667,0.42578,189.441958333,8.95783333333,113.73,19.19475,0.344584583333,0.0,19.488,0.9001,340.93736704
2013-06-21,0.552217391304,26.314,621.304,13.315,173.988,80.062,0.625,27.7874285714,629.470285714,21.2892857143,305.420857143,146.961428571,0.557975714286,25.1724166667,29.825,20.377,0.621476666667,0.48964,205.814916667,11.0434583333,112.742625,31.248,0.336725,0.0,19.907,0.90015,254.122319254
2013-06-22,,27.264,589.615,16.554,273.551,116.922,0.71014,26.0141428571,364.691714286,15.9214285714,161.295,65.4665,0.746192857143,23.3104583333,28.977,20.062,0.845714166667,0.65309,111.704166667,8.43320833333,55.075,4.1550952381,0.3586625,1.40416666667,20.486,0.9002,399.541431331
